[2025-04-14T02:03:30.562+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [queued]>
[2025-04-14T02:03:30.565+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [queued]>
[2025-04-14T02:03:30.565+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-14T02:03:30.569+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-13 00:00:00+00:00
[2025-04-14T02:03:30.570+0000] {standard_task_runner.py:60} INFO - Started process 212 to run task
[2025-04-14T02:03:30.572+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-13T00:00:00+00:00', '--job-id', '332', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmp62mems61']
[2025-04-14T02:03:30.573+0000] {standard_task_runner.py:88} INFO - Job 332: Subtask collect_comments
[2025-04-14T02:03:30.591+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [running]> on host 9d8a82da5923
[2025-04-14T02:03:30.619+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-13T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-13T00:00:00+00:00'
[2025-04-14T02:03:30.626+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-14T02:05:00.864+0000] {logging_mixin.py:188} INFO -  Collected 106 comments.
[2025-04-14T02:05:00.865+0000] {python.py:201} INFO - Done. Returned value was: None
[2025-04-14T02:05:00.874+0000] {taskinstance.py:1138} INFO - Marking task as SUCCESS. dag_id=youtube_comment_pipeline_us_stocks_daily, task_id=collect_comments, execution_date=20250413T000000, start_date=20250414T020330, end_date=20250414T020500
[2025-04-14T02:05:00.904+0000] {local_task_job_runner.py:234} INFO - Task exited with return code 0
[2025-04-14T02:05:00.919+0000] {taskinstance.py:3280} INFO - 1 downstream tasks scheduled from follow-on schedule check
[2025-04-20T02:24:59.922+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [queued]>
[2025-04-20T02:24:59.927+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [queued]>
[2025-04-20T02:24:59.928+0000] {taskinstance.py:2170} INFO - Starting attempt 1 of 1
[2025-04-20T02:24:59.938+0000] {taskinstance.py:2191} INFO - Executing <Task(PythonOperator): collect_comments> on 2025-04-13 00:00:00+00:00
[2025-04-20T02:24:59.954+0000] {standard_task_runner.py:87} INFO - Running: ['***', 'tasks', 'run', 'youtube_comment_pipeline_us_stocks_daily', 'collect_comments', 'scheduled__2025-04-13T00:00:00+00:00', '--job-id', '566', '--raw', '--subdir', 'DAGS_FOLDER/youtube_comment_pipeline.py', '--cfg-path', '/tmp/tmpqoa8t_k3']
[2025-04-20T02:24:59.957+0000] {standard_task_runner.py:88} INFO - Job 566: Subtask collect_comments
[2025-04-20T02:24:59.953+0000] {standard_task_runner.py:60} INFO - Started process 2244 to run task
[2025-04-20T02:25:00.011+0000] {task_command.py:423} INFO - Running <TaskInstance: youtube_comment_pipeline_us_stocks_daily.collect_comments scheduled__2025-04-13T00:00:00+00:00 [running]> on host 7e480c288e12
[2025-04-20T02:25:00.085+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='youtube_comment_pipeline_us_stocks_daily' AIRFLOW_CTX_TASK_ID='collect_comments' AIRFLOW_CTX_EXECUTION_DATE='2025-04-13T00:00:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-04-13T00:00:00+00:00'
[2025-04-20T02:25:00.100+0000] {logging_mixin.py:188} WARNING - /home/***/.local/lib/python3.8/site-packages/***/utils/context.py:315 AirflowContextDeprecationWarning: Accessing 'execution_date' from the template is deprecated and will be removed in a future version. Please use 'data_interval_start' or 'logical_date' instead.
[2025-04-20T02:25:00.345+0000] {logging_mixin.py:188} INFO - Published: 2025-04-19 11:04:06+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.670+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:06:18+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.670+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:06:14+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.914+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:06:11+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.914+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:52+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.915+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:48+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.915+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:44+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.915+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:40+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.915+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:40+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.916+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:36+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.916+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:31+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.916+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:26+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.916+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:22+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.916+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:08+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:05+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:05:03+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:52+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:50+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:37+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:36+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.917+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:31+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:26+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:24+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:17+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:16+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:13+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:13+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:04:07+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:56+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.918+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:56+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:50+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:28+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:25+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:17+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:15+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:11+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:09+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:02+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.919+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:03:00+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:53+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:52+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:47+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:40+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:23+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:21+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:18+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:16+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:12+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:11+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.920+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:02:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:01:39+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:01:18+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:01:16+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:01:13+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:54+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:44+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:43+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:40+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:32+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.921+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:32+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:30+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:29+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:24+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:02+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:01+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.922+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 16:00:01+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:56+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:51+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:47+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:46+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:33+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:31+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:14+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.923+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:14+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:59:03+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:59+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:54+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:47+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:47+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:45+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:43+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:42+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:38+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:31+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.924+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:29+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:28+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:22+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:19+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:18+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:10+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:08+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:58:05+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:49+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:46+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.925+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:42+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.926+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:42+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.926+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:32+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.926+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:24+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:10.926+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:22+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.176+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:21+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:16+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:14+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:12+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:06+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:04+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:57:00+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:56:50+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.177+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:56:45+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.178+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:56:43+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.178+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:56:30+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
[2025-04-20T02:25:11.178+0000] {logging_mixin.py:188} INFO - Published: 2025-04-07 15:56:29+00:00 | Start: 2025-04-13 00:00:00+00:00 | End: 2025-04-14 00:00:00+00:00
